Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-16,County,ID Idaho,ID Bonner County 16017,9,Housing Choice Vouchers,3,NA,017 Bonner County,16017,93,90,86,100,5,24,1.5,125,326,562,12568,8646,1,36,38,18,7,10,-1,88,32,97,49,3,13,80,14,84,63,54,1,24,24,50,3,6,1,1,1,94,-1,2,-1,2,1,30,85,98,89,40,49,12,40,15,6,67,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonner County 16017,9,Project Based Section 8,5,NA,017 Bonner County,16017,79,95,79,100,6,16,2.0,161,225,544,9688,4754,19,38,22,8,13,24,-1,66,24,92,73,4,49,73,48,38,70,20,8,56,24,13,-1,9,1,1,3,90,-1,3,1,4,3,-1,57,97,74,37,43,20,3,17,5,70,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,Summary of All HUD Programs,1,NA,019 Bonneville County,16019,1093,91,1016,100,5,15,2.3,2381,322,538,12944,5523,8,34,25,18,15,27,-1,68,27,95,65,10,37,76,41,51,50,26,6,55,19,20,1,17,2,3,0,82,-1,10,2,11,1,20,71,91,102,32,36,32,19,19,18,59,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,Public Housing,2,NA,019 Bonneville County,16019,16,-4,9,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,Housing Choice Vouchers,3,NA,019 Bonneville County,16019,805,90,746,100,4,10,2.6,1904,346,562,13540,5305,8,32,24,19,18,28,-1,68,28,95,63,12,40,78,46,53,74,27,4,62,19,15,1,17,3,3,0,83,-1,10,0,11,1,20,78,94,117,21,41,39,26,18,18,62,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,Project Based Section 8,5,NA,019 Bonneville County,16019,215,95,202,99,5,27,1.9,378,247,468,10872,5810,9,41,28,14,9,31,-1,61,24,97,73,5,33,68,29,43,41,23,12,43,25,20,1,21,1,3,0,77,-1,9,7,16,1,-1,51,100,54,55,29,16,2,19,20,55,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,202/PRAC,8,NA,019 Bonneville County,16019,47,97,48,100,7,23,1.0,48,281,274,12426,12426,-1,33,42,25,-1,2,-1,98,31,100,54,-1,-1,79,-1,-1,-1,0,-1,-1,-1,100,8,4,-1,-1,-1,92,-1,2,2,4,0,-1,55,-1,-1,100,-1,-1,-1,27,19,40,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Bonneville County 16019,9,811/PRAC,9,NA,019 Bonneville County,16019,10,86,11,100,6,55,1.2,13,177,410,7657,6479,20,40,40,-1,-1,18,-1,73,19,100,82,-1,18,64,18,100,100,85,9,55,18,18,-1,18,-1,-1,-1,73,-1,9,9,18,0,-1,28,100,47,100,-1,-1,-1,26,22,65,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Boundary County 16021,9,Summary of All HUD Programs,1,NA,021 Boundary County,16021,22,95,23,100,7,13,2.1,49,244,528,10248,4810,26,26,26,13,9,26,-1,74,25,96,74,22,30,74,39,13,43,10,17,35,17,30,-1,4,-1,-1,-1,91,-1,4,-1,4,0,-1,77,17,64,9,70,22,22,19,8,72,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Boundary County 16021,9,Housing Choice Vouchers,3,NA,021 Boundary County,16021,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Boundary County 16021,9,Project Based Section 8,5,NA,021 Boundary County,16021,18,96,19,100,7,16,2.4,45,224,542,9503,4012,32,21,26,16,5,26,-1,74,22,100,79,26,37,68,47,13,25,7,21,37,21,21,-1,0,-1,-1,-1,95,-1,-1,-1,0,0,-1,71,-1,-1,-1,74,26,16,19,8,72,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Boundary County 16021,9,202/PRAC,8,NA,021 Boundary County,16021,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Butte County 16023,9,Summary of All HUD Programs,1,NA,023 Butte County,16023,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Butte County 16023,9,Housing Choice Vouchers,3,NA,023 Butte County,16023,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Camas County 16025,9,Summary of All HUD Programs,1,NA,025 Camas County,16025,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Camas County 16025,9,Housing Choice Vouchers,3,NA,025 Camas County,16025,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,Summary of All HUD Programs,1,NA,027 Canyon County,16027,1191,98,1189,100,5,10,2.4,2909,328,542,13751,5621,8,35,24,13,19,29,0,67,26,94,68,9,38,79,41,41,59,22,4,49,19,27,2,32,1,2,1,66,0,26,2,29,1,22,81,99,89,27,31,42,24,30,34,65,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,Public Housing,2,NA,027 Canyon County,16027,154,96,147,100,3,16,3.3,478,387,357,17810,5477,8,24,13,14,40,56,2,39,31,88,51,19,52,77,54,22,88,14,6,61,16,17,-1,57,2,1,1,43,-1,52,-1,52,0,16,60,100,72,12,32,56,8,41,45,58,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,Housing Choice Vouchers,3,NA,027 Canyon County,16027,700,98,708,100,5,7,2.7,1899,350,601,14062,5243,8,35,23,14,21,29,0,66,26,93,68,10,40,83,45,42,71,23,2,56,21,22,1,34,1,2,0,66,0,30,1,31,1,23,98,99,111,13,35,52,35,26,33,69,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,Project Based Section 8,5,NA,027 Canyon County,16027,283,98,279,100,6,15,1.7,475,255,574,11326,6652,12,37,32,11,8,20,0,79,24,97,74,3,32,72,31,48,44,28,9,36,18,37,4,17,1,2,1,78,-1,8,4,12,1,-1,53,100,51,60,24,15,3,34,31,56,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,202/PRAC,8,NA,027 Canyon County,16027,36,98,37,100,5,8,1.0,37,265,86,11349,11349,-1,49,38,14,-1,-1,-1,100,26,100,76,-1,-1,78,-1,-1,19,19,-1,-1,-1,100,11,16,3,-1,-1,81,-1,8,5,14,0,-1,64,100,42,100,-1,-1,-1,28,31,72,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Canyon County 16027,9,811/PRAC,9,NA,027 Canyon County,16027,18,99,18,100,9,6,1.1,20,260,201,10917,9825,-1,50,39,11,-1,-1,-1,100,25,100,78,-1,11,67,6,50,100,65,-1,17,39,44,-1,17,-1,-1,-1,67,-1,-1,17,17,0,-1,78,100,64,44,44,11,56,23,42,71,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Caribou County 16029,9,Summary of All HUD Programs,1,NA,029 Caribou County,16029,34,98,34,100,6,15,1.1,36,249,537,11060,10446,3,44,31,19,3,9,-1,82,24,100,74,-1,3,76,3,72,38,56,6,18,29,47,-1,6,-1,-1,3,94,-1,-1,3,3,0,-1,78,100,69,94,3,3,6,10,8,82,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Caribou County 16029,9,Housing Choice Vouchers,3,NA,029 Caribou County,16029,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Caribou County 16029,9,Project Based Section 8,5,NA,029 Caribou County,16029,32,99,32,100,6,16,1.0,33,245,536,11212,10872,3,40,33,20,3,9,-1,81,25,100,72,-1,-1,75,-1,71,40,58,6,16,31,47,-1,6,-1,-1,3,94,-1,-1,3,3,0,-1,71,100,62,100,-1,-1,-1,11,8,82,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Cassia County 16031,9,Summary of All HUD Programs,1,NA,031 Cassia County,16031,147,90,136,100,6,21,2.0,276,334,465,13176,6493,5,32,26,25,11,21,-1,78,31,93,54,6,28,76,32,44,37,24,4,35,11,50,1,27,1,1,-1,73,-1,24,2,26,0,29,69,69,117,41,36,23,22,20,42,69,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Cassia County 16031,9,Housing Choice Vouchers,3,NA,031 Cassia County,16031,91,90,84,100,6,18,2.4,200,357,562,13242,5562,4,35,23,24,13,24,-1,74,30,94,58,8,33,79,39,53,74,30,2,48,18,32,1,33,1,1,-1,67,-1,31,-1,31,0,29,85,98,126,19,44,37,35,18,36,73,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Cassia County 16031,9,Project Based Section 8,5,NA,031 Cassia County,16031,16,95,12,79,10,25,2.8,34,231,584,9618,3395,25,25,25,25,-1,50,-1,50,21,100,67,8,83,100,92,-1,100,3,25,67,-1,8,-1,42,-1,-1,-1,58,-1,17,25,42,0,-1,35,100,61,-1,100,-1,8,23,51,62,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Cassia County 16031,9,202/PRAC,8,NA,031 Cassia County,16031,40,90,40,100,6,25,1.1,42,317,193,14105,13434,3,28,33,28,10,5,-1,95,37,90,40,-1,-1,65,-1,-1,10,12,-1,-1,-1,100,3,10,-1,-1,-1,90,-1,10,-1,10,0,-1,47,-1,-1,100,-1,-1,-1,23,51,62,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Clearwater County 16035,9,Summary of All HUD Programs,1,NA,035 Clearwater County,16035,49,90,45,100,5,22,1.6,72,277,562,10283,6427,2,55,33,5,5,7,-1,87,26,100,78,4,20,73,22,76,86,54,7,44,33,16,-1,4,-1,2,-1,96,-1,2,-1,2,0,7,75,93,123,29,62,9,40,15,9,69,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Clearwater County 16035,9,Housing Choice Vouchers,3,NA,035 Clearwater County,16035,49,90,45,100,5,22,1.6,72,277,562,10283,6427,2,55,33,5,5,7,-1,87,26,100,78,4,20,73,22,76,86,54,7,44,33,16,-1,4,-1,2,-1,96,-1,2,-1,2,0,7,75,93,123,29,62,9,40,15,9,69,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Custer County 16037,9,Summary of All HUD Programs,1,NA,037 Custer County,16037,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Custer County 16037,9,Housing Choice Vouchers,3,NA,037 Custer County,16037,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Elmore County 16039,9,Summary of All HUD Programs,1,NA,039 Elmore County,16039,142,93,141,100,5,18,1.9,264,232,543,9606,5131,19,40,24,10,8,16,4,74,24,96,71,6,37,77,38,32,48,23,12,35,18,34,4,29,5,3,1,70,-1,16,4,20,4,9,66,99,77,28,48,23,28,17,26,68,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Elmore County 16039,9,Public Housing,2,NA,039 Elmore County,16039,30,88,26,97,5,19,2.5,65,286,519,12238,4895,12,31,31,15,12,38,-1,62,27,96,62,15,42,81,54,17,75,20,8,42,19,31,-1,35,-1,8,-1,65,-1,27,-1,27,4,3,46,100,78,-1,58,42,38,16,27,76,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Elmore County 16039,9,Housing Choice Vouchers,3,NA,039 Elmore County,16039,40,98,40,100,5,8,1.8,71,242,601,8777,4945,11,65,19,-1,5,8,-1,85,23,100,85,5,30,83,28,63,85,42,3,30,35,33,-1,30,13,-1,-1,70,-1,18,-1,18,0,18,102,98,99,5,60,35,60,18,25,68,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Elmore County 16039,9,Project Based Section 8,5,NA,039 Elmore County,16039,72,93,75,100,6,24,1.7,128,208,518,9136,5353,26,30,24,13,7,13,7,73,24,93,67,4,39,73,37,21,22,13,19,36,9,36,7,27,3,3,3,72,-1,12,7,19,5,-1,54,100,65,51,39,11,8,17,27,65,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Franklin County 16041,9,Summary of All HUD Programs,1,NA,041 Franklin County,16041,30,91,29,100,5,21,1.7,50,244,559,10886,6314,14,38,17,28,3,24,-1,76,23,100,72,17,14,79,24,36,13,16,3,38,7,52,-1,7,-1,-1,-1,93,-1,3,3,7,0,-1,59,100,69,52,41,7,17,11,7,91,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Franklin County 16041,9,Housing Choice Vouchers,3,NA,041 Franklin County,16041,4,-4,4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Franklin County 16041,9,Project Based Section 8,5,NA,041 Franklin County,16041,26,92,25,100,6,24,1.7,42,239,559,11133,6627,12,36,20,28,4,28,-1,72,23,100,72,16,16,80,28,38,8,17,4,40,8,48,-1,8,-1,-1,-1,92,-1,4,4,8,0,-1,55,100,64,60,40,-1,8,10,7,91,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Fremont County 16043,9,Summary of All HUD Programs,1,NA,043 Fremont County,16043,63,92,60,100,5,22,2.1,123,251,561,10624,5183,11,31,33,18,7,20,-1,70,26,97,63,5,38,90,42,38,39,20,7,43,20,30,3,8,-1,3,-1,88,-1,3,2,5,2,-1,47,95,90,32,43,25,25,10,16,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Fremont County 16043,9,Housing Choice Vouchers,3,NA,043 Fremont County,16043,17,90,16,100,5,-1,2.2,35,335,562,12458,5695,13,31,31,13,13,25,-1,75,28,94,63,6,44,88,50,50,75,29,-1,50,25,25,6,6,-1,6,-1,94,-1,-1,-1,0,0,-1,51,81,158,19,38,44,50,10,16,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Fremont County 16043,9,Project Based Section 8,5,NA,043 Fremont County,16043,46,93,44,100,6,30,2.0,88,220,560,9958,4979,10,31,33,21,5,18,-1,68,25,98,64,5,36,91,39,33,29,17,9,41,18,32,2,9,-1,2,-1,86,-1,5,2,7,2,-1,45,100,69,36,45,18,16,10,16,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gem County 16045,9,Summary of All HUD Programs,1,NA,045 Gem County,16045,60,97,64,100,5,23,2.3,147,281,558,11331,4933,8,46,22,16,8,27,2,70,27,95,72,6,44,89,45,40,75,23,3,47,25,25,-1,8,-1,2,2,92,-1,3,2,5,0,14,76,100,122,20,42,38,28,18,12,79,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gem County 16045,9,Housing Choice Vouchers,3,NA,045 Gem County,16045,33,98,33,100,4,6,2.1,70,325,601,12402,5847,3,55,24,3,15,18,-1,82,30,91,76,9,24,88,30,68,91,40,-1,33,33,33,-1,9,-1,3,-1,91,-1,6,-1,6,0,14,107,100,155,12,52,36,45,19,12,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gem County 16045,9,Project Based Section 8,5,NA,045 Gem County,16045,25,95,29,100,5,41,2.6,75,223,524,9780,3782,14,39,21,25,-1,38,3,55,23,100,72,3,69,90,66,15,-1,5,7,66,17,10,-1,7,-1,-1,3,93,-1,-1,3,3,0,-1,40,100,91,24,34,41,10,18,13,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gem County 16045,9,811/PRAC,9,NA,045 Gem County,16045,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gooding County 16047,9,Summary of All HUD Programs,1,NA,047 Gooding County,16047,48,96,47,100,5,11,1.4,68,280,517,12312,8510,4,38,27,20,11,13,-1,83,32,89,53,-1,19,77,19,64,32,35,-1,23,23,53,6,0,-1,-1,-1,100,-1,-1,-1,0,0,30,61,94,71,79,11,11,6,26,26,75,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gooding County 16047,9,Housing Choice Vouchers,3,NA,047 Gooding County,16047,18,90,17,100,5,18,2.2,37,326,562,12761,5863,7,33,13,27,20,29,-1,59,30,88,53,-1,53,88,53,33,60,24,-1,47,24,29,6,0,-1,-1,-1,100,-1,-1,-1,0,0,30,63,82,125,41,29,29,18,24,28,77,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Gooding County 16047,9,Project Based Section 8,5,NA,047 Gooding County,16047,30,99,30,100,5,7,1.0,31,254,492,12057,11668,3,40,33,17,7,3,-1,97,33,90,53,-1,-1,70,-1,100,25,48,-1,10,23,67,7,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,59,100,46,100,-1,-1,-1,26,25,74,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Idaho County 16049,9,Summary of All HUD Programs,1,NA,049 Idaho County,16049,90,92,86,100,5,22,2.2,191,265,563,10973,4941,7,41,30,13,9,23,-1,65,26,95,65,7,40,76,42,42,71,27,7,47,19,28,2,7,-1,2,-1,93,-1,5,-1,5,0,10,68,97,113,17,57,26,30,16,8,76,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Idaho County 16049,9,Housing Choice Vouchers,3,NA,049 Idaho County,16049,56,90,52,100,5,15,2.0,106,298,562,12386,6076,2,44,30,16,8,17,-1,79,30,96,56,10,25,73,33,67,79,42,4,37,23,37,2,6,-1,4,-1,94,-1,2,-1,2,0,10,77,96,134,15,56,29,46,18,10,77,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Idaho County 16049,9,Project Based Section 8,5,NA,049 Idaho County,16049,33,95,33,100,5,33,2.5,84,214,572,8808,3460,16,32,32,8,12,33,-1,42,20,94,79,3,64,79,58,14,50,8,12,64,12,12,-1,9,-1,-1,-1,91,-1,9,-1,9,0,-1,54,100,81,18,61,21,6,13,6,73,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Idaho County 16049,9,202/PRAC,8,NA,049 Idaho County,16049,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jefferson County 16051,9,Summary of All HUD Programs,1,NA,051 Jefferson County,16051,66,88,65,100,4,31,3.2,207,310,587,13717,4307,19,19,25,17,19,46,-1,51,26,89,68,17,65,80,69,26,67,12,12,72,11,5,-1,6,2,-1,-1,92,-1,3,2,5,2,25,38,94,104,3,52,45,12,15,12,78,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jefferson County 16051,9,Housing Choice Vouchers,3,NA,051 Jefferson County,16051,38,90,35,100,4,20,3.3,115,342,562,15130,4605,15,24,21,21,21,37,-1,60,28,89,63,17,66,83,69,39,50,16,-1,77,17,6,-1,6,3,-1,-1,94,-1,3,-1,3,3,25,48,89,128,6,37,57,20,14,11,79,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jefferson County 16051,9,Project Based Section 8,5,NA,051 Jefferson County,16051,28,86,30,100,5,43,3.1,92,273,621,12068,3935,24,14,31,14,17,57,-1,40,23,90,73,17,63,77,70,10,100,7,27,67,3,3,-1,7,-1,-1,-1,90,-1,3,3,7,0,-1,26,100,79,-1,70,30,3,16,14,77,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jerome County 16053,9,Summary of All HUD Programs,1,NA,053 Jerome County,16053,170,95,164,100,5,15,1.9,310,281,469,12279,6496,7,32,31,18,12,16,-1,81,31,88,51,5,30,77,33,53,44,28,4,34,21,42,5,10,1,1,-1,88,-1,7,2,9,0,21,72,99,66,55,23,22,11,20,33,74,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jerome County 16053,9,Public Housing,2,NA,053 Jerome County,16053,50,100,50,100,5,12,1.0,51,273,199,14162,13885,-1,22,44,18,16,6,-1,94,39,80,32,-1,-1,68,-1,93,42,55,-1,14,14,72,12,8,-1,-1,-1,92,-1,8,-1,8,0,2,77,100,44,100,-1,-1,-1,21,31,79,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jerome County 16053,9,Housing Choice Vouchers,3,NA,053 Jerome County,16053,70,90,65,100,5,22,2.5,164,312,562,11953,4737,8,40,24,17,11,15,-1,82,28,92,60,12,38,85,48,54,68,27,2,45,28,26,3,5,-1,-1,-1,95,-1,5,-1,5,0,23,78,97,79,25,29,46,26,17,32,77,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Jerome County 16053,9,Project Based Section 8,5,NA,053 Jerome County,16053,50,98,49,100,6,10,1.9,95,249,624,10791,5566,13,33,26,20,9,27,-1,67,27,92,59,-1,49,76,47,33,19,15,10,39,18,33,2,18,2,2,-1,76,-1,8,6,14,0,-1,59,100,71,51,37,12,2,24,38,65,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Kootenai County 16055,9,Summary of All HUD Programs,1,NA,055 Kootenai County,16055,1337,92,1255,100,5,17,1.7,2108,317,503,12755,7594,4,35,33,16,11,14,-1,83,27,96,66,6,20,74,22,62,39,33,4,33,18,45,5,6,1,2,0,94,0,2,1,3,1,28,69,87,72,50,34,16,23,23,9,51,NA,NA,NA,NA,NA,ID,NA,NA
31-Dec-16,County,ID Idaho,ID Kootenai County 16055,9,Housing Choice Vouchers,3,NA,055 Kootenai County,16055,820,90,760,100,5,16,1.8,1398,341,562,12849,6985,4,35,34,15,11,15,-1,82,27,96,68,7,23,74,26,68,63,39,2,40,22,36,1,5,1,2,0,95,-1,2,0,2,1,28,79,98,80,33,46,21,36,20,9,57,NA,NA,NA,NA,NA,ID,NA,NA
